gene	pval	dev_exp	fdr	significant	effect_size	pseudoDEG
4 - GZMM	0.46631113012157854	0.21833661529921744	0.8301941053254029	False		False
11 - PSMD1	0.47467407392494665	0.21567133857871468	0.8301941053254029	False		False
17 - SMU1	0.5728398894677937	0.16751562262165987	0.8301941053254029	False		False
12 - IFI44L	0.4539972582178754	0.23162740405651205	0.8301941053254029	False		False
3 - XAF1	0.4377387126794867	0.24255509947075882	0.8301941053254029	False		False
16 - IER3	0.4952811571477448	0.2018166041434254	0.8301941053254029	False		False
6 - MX1	0.4423689318488051	0.23959164191041227	0.8301941053254029	False		False
11 - RHOT1	0.556908352898724	0.17489385871676655	0.8301941053254029	False		False
15 - S100A8	0.46858863908859616	0.21617330849489713	0.8301941053254029	False		False
16 - MX1	0.5683461839083334	0.17345742322163293	0.8301941053254029	False		False
16 - CFL1	0.56361102656644	0.16935762533169396	0.8301941053254029	False		False
9 - IFI16	0.4554627872949121	0.2279188241356339	0.8301941053254029	False		False
16 - CALM1	0.45545416108409953	0.22367456923603368	0.8301941053254029	False		False
17 - IFRD1	0.5233236413939373	0.18924384939166106	0.8301941053254029	False		False
16 - RPS19	0.42803821152628097	0.2474207541780199	0.8301941053254029	False		False
17 - AC007952.4	0.4786186765684832	0.21211438979524788	0.8301941053254029	False		False
11 - RDH11	0.5305276896782744	0.18591927273000852	0.8301941053254029	False		False
13 - EREG	0.48824912880480076	0.20917895813327403	0.8301941053254029	False		False
2 - MX1	0.4243229835474691	0.25089426986508323	0.8301941053254029	False		False
13 - TIMP1	0.4492272507056967	0.22918669809330006	0.8301941053254029	False		False
11 - BET1L	0.4691530229214429	0.22016267659447486	0.8301941053254029	False		False
17 - TRIM22	0.5078529021425116	0.20130688340351943	0.8301941053254029	False		False
9 - RPLP0	0.5284394024406578	0.18761324317734618	0.8301941053254029	False		False
11 - AAR2	0.5822378366081639	0.16277703383229902	0.8301941053254029	False		False
11 - PRMT3	0.5029217808598441	0.1995541383020002	0.8301941053254029	False		False
13 - HLA-DPA1	0.5122375440313653	0.19915731532597436	0.8301941053254029	False		False
14 - PGD	0.5340620830505454	0.18270862195455395	0.8301941053254029	False		False
14 - DNAJB6	0.4543268040962951	0.22469569916801135	0.8301941053254029	False		False
17 - UHMK1	0.49202588244706347	0.20638918240942605	0.8301941053254029	False		False
11 - DNAJB1	0.4531988674975159	0.22717042235798524	0.8301941053254029	False		False
11 - RCN2	0.4928176333050368	0.205004548072392	0.8301941053254029	False		False
11 - SLFN12L	0.45278308283870206	0.22765796630822954	0.8301941053254029	False		False
11 - PPA1	0.4538282639867046	0.2278585830398775	0.8301941053254029	False		False
7 - MAFB	0.5191174507630198	0.18970263571028068	0.8301941053254029	False		False
14 - OASL	0.4680109121613808	0.22367354375475168	0.8301941053254029	False		False
3 - JUN	0.4564650623864931	0.22285194394722818	0.8301941053254029	False		False
14 - PLSCR1	0.4572302873293338	0.2225118761199597	0.8301941053254029	False		False
11 - PAPOLA	0.4447858939124406	0.2334203619108458	0.8301941053254029	False		False
14 - MGMT	0.4916514578522081	0.21158951790596503	0.8301941053254029	False		False
2 - IFI44L	0.4261346920754171	0.24935991927002044	0.8301941053254029	False		False
14 - SEC61G	0.47971597334802585	0.21012768673570115	0.8301941053254029	False		False
14 - TOP1	0.4831120651702824	0.20848265058487914	0.8301941053254029	False		False
17 - BAZ2B	0.5684428570898746	0.16875013434550534	0.8301941053254029	False		False
14 - EREG	0.5872162879209504	0.16246058293710186	0.8301941053254029	False		False
17 - RAF1	0.5453117220405771	0.18094759048562492	0.8301941053254029	False		False
16 - LIMD2	0.5034776893337674	0.197807220035787	0.8301941053254029	False		False
6 - XAF1	0.4340211434267337	0.24474919838875597	0.8301941053254029	False		False
11 - SRSF1	0.4942806175808663	0.20343828799869257	0.8301941053254029	False		False
16 - RAB2A	0.4660566776682866	0.21934699525695212	0.8301941053254029	False		False
14 - CD36	0.5868468198900418	0.15817646376431005	0.8301941053254029	False		False
11 - ZC3H18	0.5433345875418396	0.1809794092267658	0.8301941053254029	False		False
16 - NOCT	0.529436575852562	0.18462988484414145	0.8301941053254029	False		False
3 - HLA-DRB5	0.5268437023395969	0.19043168393804455	0.8301941053254029	False		False
17 - NDEL1	0.48514693610708737	0.2116591432990952	0.8301941053254029	False		False
16 - TBXAS1	0.4694575171600831	0.2156507485989696	0.8301941053254029	False		False
8 - XAF1	0.4769255066503618	0.21914723609139364	0.8301941053254029	False		False
13 - MNDA	0.5438516857326907	0.1785727665428466	0.8301941053254029	False		False
13 - SGK1	0.5159819364163447	0.19262428877171944	0.8301941053254029	False		False
16 - ENDOD1	0.4634220487809907	0.21891720293617878	0.8301941053254029	False		False
11 - HIPK1	0.45595580072643627	0.2232501884278767	0.8301941053254029	False		False
17 - RIPOR2	0.5037835266481532	0.2018557904954097	0.8301941053254029	False		False
16 - MPP1	0.4708977558797245	0.21945159269686343	0.8301941053254029	False		False
14 - NAMPT	0.4592909587217212	0.2215103568868968	0.8301941053254029	False		False
14 - RGS10	0.493375489769066	0.2110495732874026	0.8301941053254029	False		False
9 - SELL	0.5363623652031517	0.18357419787893692	0.8301941053254029	False		False
16 - FLNA	0.45496638878599327	0.22443388720876745	0.8301941053254029	False		False
13 - ISG20	0.4326735836085418	0.24462710261938858	0.8301941053254029	False		False
11 - UBXN4	0.45439046024957386	0.22649103195044717	0.8301941053254029	False		False
16 - PARP14	0.4910262301147523	0.20901104514818092	0.8301941053254029	False		False
13 - GZMA	0.4541648653851892	0.22488254427926735	0.8301941053254029	False		False
14 - CDK5RAP3	0.4533751896275965	0.22545139508118117	0.8301941053254029	False		False
8 - IFI16	0.51374021667283	0.1989981135180331	0.8301941053254029	False		False
11 - CPD	0.46779608874186585	0.21747654976780395	0.8301941053254029	False		False
11 - TROVE2	0.4634705273881038	0.22341133953536352	0.8301941053254029	False		False
15 - USO1	0.4357095421577939	0.24174355781639045	0.8301941053254029	False		False
16 - RAC2	0.4936744977215294	0.20392602082789868	0.8301941053254029	False		False
11 - FBXL15	0.5732415032954901	0.16706743449675954	0.8301941053254029	False		False
11 - BRCC3	0.5273030683574391	0.18872325505225795	0.8301941053254029	False		False
13 - RPL5	0.44172947895385006	0.24026261162840923	0.8301941053254029	False		False
10 - CIRBP	0.5002317638531126	0.20097211157716255	0.8301941053254029	False		False
13 - DUSP6	0.5339647136992997	0.18756821206885543	0.8301941053254029	False		False
17 - DDAH2	0.5632025189787764	0.16885985554919203	0.8301941053254029	False		False
3 - FCER1G	0.4994662086741385	0.20720164475687253	0.8301941053254029	False		False
14 - TRIM22	0.5378921646163243	0.18480200115878564	0.8301941053254029	False		False
11 - HSPE1	0.5212366631191134	0.1964310084486659	0.8301941053254029	False		False
14 - TMEM160	0.45380203197706703	0.22613174482619103	0.8301941053254029	False		False
2 - JUN	0.4902483992322191	0.2078070935828763	0.8301941053254029	False		False
11 - SSRP1	0.4635686743114872	0.21907019148667473	0.8301941053254029	False		False
11 - RUFY1	0.573178265113913	0.16689965869846013	0.8301941053254029	False		False
